00:00에 **US Army M4(FR-INF-001, 방어 보병 1)**은/는 남측 제1방어선에 위치한다. **US Army M4(FR-INF-001)**의 초기 상태는 대기 상태이다.
01:03에 **Russian Soldier AK47(EN-INF-025, 제1제대 보병 25)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-025)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:03에 **Russian Soldier AK47(EN-INF-026, 제1제대 보병 26)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-026)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:03에 **Russian Soldier AK47(EN-INF-027, 제1제대 보병 27)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-027)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:03에 **Russian Soldier AK47(EN-INF-028, 제1제대 보병 28)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-028)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:03에 **Russian Soldier AK47(EN-INF-029, 제1제대 보병 29)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-029)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:03에 **Russian Soldier AK47(EN-INF-030, 제1제대 보병 30)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-030)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:03에 **Russian Soldier AK47(EN-INF-031, 제1제대 보병 31)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-031)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:03에 **Russian Soldier AK47(EN-INF-032, 제1제대 보병 32)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-032)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:04에 **Russian Soldier AK47(EN-INF-033, 제1제대 보병 33)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-033)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:04에 **Russian Soldier AK47(EN-INF-034, 제1제대 보병 34)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-034)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:04에 **Russian Soldier AK47(EN-INF-035, 제1제대 보병 35)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-035)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:04에 **Russian Soldier AK47(EN-INF-036, 제1제대 보병 36)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-036)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:04에 **Russian Soldier AK47(EN-INF-037, 제1제대 보병 37)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-037)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:04에 **Russian Soldier AK47(EN-INF-038, 제1제대 보병 38)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-038)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:04에 **Russian Soldier AK47(EN-INF-039, 제1제대 보병 39)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-039)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:04에 **Russian Soldier AK47(EN-INF-040, 제1제대 보병 40)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-040)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:05에 **Russian Soldier AK47(EN-INF-041, 제1제대 보병 41)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-041)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:05에 **Russian Soldier AK47(EN-INF-042, 제1제대 보병 42)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-042)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:05에 **Russian Soldier AK47(EN-INF-043, 제1제대 보병 43)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-043)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:05에 **Russian Soldier AK47(EN-INF-044, 제1제대 보병 44)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-044)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:05에 **Russian Soldier AK47(EN-INF-045, 제1제대 보병 45)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-045)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:05에 **Russian Soldier AK47(EN-INF-046, 제1제대 보병 46)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-046)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:05에 **Russian Soldier AK47(EN-INF-047, 제1제대 보병 47)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-047)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:05에 **Russian Soldier AK47(EN-INF-048, 제1제대 보병 48)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-048)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:06에 **Russian Soldier AK47(EN-INF-049, 제1제대 보병 49)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-049)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:06에 **Russian Soldier AK47(EN-INF-050, 제1제대 보병 50)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-050)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:06에 **Russian Soldier AK47(EN-INF-051, 제1제대 보병 51)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-051)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:06에 **Russian Soldier AK47(EN-INF-052, 제1제대 보병 52)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-052)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:06에 **Russian Soldier AK47(EN-INF-053, 제1제대 보병 53)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-053)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:06에 **Russian Soldier AK47(EN-INF-054, 제1제대 보병 54)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-054)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:06에 **Russian Soldier AK47(EN-INF-055, 제1제대 보병 55)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-055)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:06에 **Russian Soldier AK47(EN-INF-056, 제1제대 보병 56)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-056)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:07에 **Russian Soldier AK47(EN-INF-057, 제1제대 보병 57)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-057)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:07에 **Russian Soldier AK47(EN-INF-058, 제1제대 보병 58)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-058)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:07에 **Russian Soldier AK47(EN-INF-059, 제1제대 보병 59)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-059)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:07에 **Russian Soldier AK47(EN-INF-060, 제1제대 보병 60)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-060)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:07에 **Russian Soldier AK47(EN-INF-061, 제1제대 보병 61)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-061)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:07에 **Russian Soldier AK47(EN-INF-062, 제1제대 보병 62)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-062)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:07에 **Russian Soldier AK47(EN-INF-063, 제1제대 보병 63)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-063)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:07에 **Russian Soldier AK47(EN-INF-064, 제1제대 보병 64)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-064)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:08에 **Russian Soldier AK47(EN-INF-065, 제1제대 보병 65)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-065)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:08에 **Russian Soldier AK47(EN-INF-066, 제1제대 보병 66)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-066)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:08에 **Russian Soldier AK47(EN-INF-067, 제1제대 보병 67)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-067)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:08에 **Russian Soldier AK47(EN-INF-068, 제1제대 보병 68)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-068)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:08에 **Russian Soldier AK47(EN-INF-069, 제1제대 보병 69)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-069)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:08에 **Russian Soldier AK47(EN-INF-070, 제1제대 보병 70)**은/는 적 북측 집결지에서 적 북측 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-070)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:08에 **Russian Soldier AK47(EN-INF-071, 제1제대 보병 71)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-071)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:08에 **Russian Soldier AK47(EN-INF-072, 제1제대 보병 72)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-072)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:09에 **Russian Soldier AK47(EN-INF-073, 제1제대 보병 73)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-073)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:09에 **Russian Soldier AK47(EN-INF-074, 제1제대 보병 74)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-074)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:09에 **Russian Soldier AK47(EN-INF-075, 제1제대 보병 75)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-075)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:09에 **Russian Soldier AK47(EN-INF-076, 제1제대 보병 76)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-076)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:09에 **Russian Soldier AK47(EN-INF-077, 제1제대 보병 77)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-077)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:09에 **Russian Soldier AK47(EN-INF-078, 제1제대 보병 78)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-078)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:09에 **Russian Soldier AK47(EN-INF-079, 제1제대 보병 79)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-079)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:09에 **Russian Soldier AK47(EN-INF-080, 제1제대 보병 80)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-080)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:10에 **Russian Soldier AK47(EN-INF-081, 제1제대 보병 81)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-081)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:10에 **Russian Soldier AK47(EN-INF-082, 제1제대 보병 82)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-082)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:10에 **Russian Soldier AK47(EN-INF-083, 제1제대 보병 83)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-083)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:10에 **Russian Soldier AK47(EN-INF-084, 제1제대 보병 84)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-084)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:10에 **Russian Soldier AK47(EN-INF-085, 제1제대 보병 85)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-085)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:10에 **Russian Soldier AK47(EN-INF-086, 제1제대 보병 86)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-086)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:10에 **Russian Soldier AK47(EN-INF-087, 제1제대 보병 87)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-087)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:10에 **Russian Soldier AK47(EN-INF-088, 제1제대 보병 88)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-088)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:11에 **Russian Soldier AK47(EN-INF-089, 제1제대 보병 89)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-089)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:11에 **Russian Soldier AK47(EN-INF-090, 제1제대 보병 90)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-090)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:11에 **Russian Soldier AK47(EN-INF-091, 제1제대 보병 91)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-091)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:11에 **Russian Soldier AK47(EN-INF-092, 제1제대 보병 92)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-092)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:11에 **Russian Soldier AK47(EN-INF-093, 제1제대 보병 93)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-093)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:11에 **Russian Soldier AK47(EN-INF-094, 제1제대 보병 94)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-094)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:11에 **Russian Soldier AK47(EN-INF-095, 제1제대 보병 95)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-095)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:11에 **Russian Soldier AK47(EN-INF-096, 제1제대 보병 96)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-096)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:12에 **Russian Soldier AK47(EN-INF-097, 제1제대 보병 97)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-097)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:12에 **Russian Soldier AK47(EN-INF-098, 제1제대 보병 98)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-098)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:12에 **Russian Soldier AK47(EN-INF-099, 제1제대 보병 99)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-099)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:12에 **Russian Soldier AK47(EN-INF-100, 제1제대 보병 100)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier AK47(EN-INF-100)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:12에 **Russian Soldier SA7(EN-SA7-001, 휴대 대공화기조 1)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier SA7(EN-SA7-001)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:12에 **Russian Soldier SA7(EN-SA7-002, 휴대 대공화기조 2)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier SA7(EN-SA7-002)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:12에 **Russian Soldier SA7(EN-SA7-003, 휴대 대공화기조 3)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier SA7(EN-SA7-003)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:12에 **Russian Soldier SA7(EN-SA7-004, 휴대 대공화기조 4)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier SA7(EN-SA7-004)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:13에 **Russian Soldier SA7(EN-SA7-005, 휴대 대공화기조 5)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier SA7(EN-SA7-005)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:13에 **Russian Soldier SA7(EN-SA7-006, 휴대 대공화기조 6)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier SA7(EN-SA7-006)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:13에 **Russian Soldier SA7(EN-SA7-007, 휴대 대공화기조 7)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier SA7(EN-SA7-007)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:13에 **Russian Soldier SA7(EN-SA7-008, 휴대 대공화기조 8)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier SA7(EN-SA7-008)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:13에 **Russian Soldier SA7(EN-SA7-009, 휴대 대공화기조 9)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier SA7(EN-SA7-009)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:13에 **Russian Soldier SA7(EN-SA7-010, 휴대 대공화기조 10)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier SA7(EN-SA7-010)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:13에 **Russian Soldier SA7(EN-SA7-011, 휴대 대공화기조 11)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier SA7(EN-SA7-011)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:13에 **Russian Soldier SA7(EN-SA7-012, 휴대 대공화기조 12)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier SA7(EN-SA7-012)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:14에 **Russian Soldier SA7(EN-SA7-013, 휴대 대공화기조 13)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier SA7(EN-SA7-013)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:14에 **Russian Soldier SA7(EN-SA7-014, 휴대 대공화기조 14)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier SA7(EN-SA7-014)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:14에 **Russian Soldier SA7(EN-SA7-015, 휴대 대공화기조 15)**은/는 적 북측 집결지에서 동측 측방 접근로을/를 향해 공격 대형 이동을 수행한다. **Russian Soldier SA7(EN-SA7-015)**은/는 대기 상태에서 공격 이동 상태로 전환한다.
01:15에 **US Army M4(FR-INF-001, 방어 보병 1)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-001)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:15에 **US Army M4(FR-INF-002, 방어 보병 2)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-002)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:15에 **US Army M4(FR-INF-003, 방어 보병 3)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-003)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:15에 **US Army M4(FR-INF-004, 방어 보병 4)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-004)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:15에 **US Army M4(FR-INF-005, 방어 보병 5)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-005)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:15에 **US Army M4(FR-INF-006, 방어 보병 6)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-006)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:15에 **US Army M4(FR-INF-007, 방어 보병 7)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-007)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:15에 **US Army M4(FR-INF-008, 방어 보병 8)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-008)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:16에 **US Army M4(FR-INF-009, 방어 보병 9)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-009)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:16에 **US Army M4(FR-INF-010, 방어 보병 10)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-010)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:16에 **US Army M4(FR-INF-011, 방어 보병 11)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-011)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:16에 **US Army M4(FR-INF-012, 방어 보병 12)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-012)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:16에 **US Army M4(FR-INF-013, 방어 보병 13)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-013)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:16에 **US Army M4(FR-INF-014, 방어 보병 14)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-014)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:16에 **US Army M4(FR-INF-015, 방어 보병 15)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-015)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:16에 **US Army M4(FR-INF-016, 방어 보병 16)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-016)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
