subject,predicate,object,timestamp,latitude,longitude,source,force,tracking_id,uuid,entity_type,damage,smoke,flaming,mobility_kill,firepower_kill,suppression_level
"FRT69002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:11.000Z",21.38196173,-157.74440349,"UAV 3","1","1:3001:1528","FRT69002","1:1:45:1:2:1:0","0","false","false","false","false","0"
"FRMORT004","None","-","2026-08-09T09:01:11.000Z",21.39119933,-157.73718822,"UAV 3","1","1:3001:1672","FRMORT004","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRMORT003","None","-","2026-08-09T09:01:11.000Z",21.39112150,-157.73710768,"UAV 3","1","1:3001:1744","FRMORT003","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRM113003","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:13.000Z",21.38230086,-157.74654273,"UAV 3","1","1:3001:1552","FRM113003","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRTRK2003","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:13.000Z",21.38739133,-157.74524809,"UAV 3","1","1:3001:1768","FRTRK2003","1:1:225:7:12:8:0","0","false","false","false","false","0"
"FRTRK1004","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:13.000Z",21.38745744,-157.74469643,"UAV 3","1","1:3001:1803","FRTRK1004","1:1:225:7:12:0:0","0","false","false","false","false","0"
"FRMORT002","None","-","2026-08-09T09:01:13.000Z",21.39112390,-157.73727132,"UAV 3","1","1:3001:1547","FRMORT002","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRMORT001","None","-","2026-08-09T09:01:13.000Z",21.39104607,-157.73719078,"UAV 3","1","1:3001:1588","FRMORT001","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRTRK1003","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:13.000Z",21.38738272,-157.74481172,"UAV 3","1","1:3001:1519","FRTRK1003","1:1:225:7:12:0:0","0","false","false","false","false","0"
"FRM901001","None","-","2026-08-09T09:01:13.000Z",21.39508350,-157.73707010,"UAV 3","1","1:3001:1480","FRM901001","1:1:225:28:2:2:2","0","false","false","false","false","0"
"FRAHS001","FFE-On-Location ""Location={-5499191.503627, -2251825.311346, 2309314.511859}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T09:01:13.000Z",21.39516555,-157.73718520,"UAV 3","1","1:3001:1566","FRAHS001","1:1:175:4:3:0:0","0","false","false","false","false","0"
"FRTRK1005","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:13.000Z",21.38740820,-157.74466569,"UAV 3","1","1:3001:1678","FRTRK1005","1:1:225:7:12:0:0","0","false","false","false","false","0"
"FRAHS002","FFE-On-Location ""Location={-5499132.853573, -2251193.466895, 2310064.199617}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T09:01:13.000Z",21.39524760,-157.73730031,"UAV 3","1","1:3001:1779","FRAHS002","1:1:175:4:3:0:0","0","false","false","false","false","0"
"FRTRK2002","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:13.000Z",21.38732690,-157.74512165,"UAV 3","1","1:3001:1732","FRTRK2002","1:1:225:7:12:8:0","0","false","false","false","false","0"
"FRM113007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:13.000Z",21.38247230,-157.74660525,"UAV 3","1","1:3001:1612","FRM113007","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRM113005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:13.000Z",21.38239882,-157.74657415,"UAV 3","1","1:3001:1746","FRM113005","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRT80008","Move-To Waypoint: ""P3""","-","2026-08-09T09:01:13.000Z",21.38437984,-157.74992163,"UAV 3","1","1:3001:1661","FRT80008","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRM113004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:13.000Z",21.38235880,-157.74655898,"UAV 3","1","1:3001:1759","FRM113004","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRLAV001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:13.000Z",21.38158571,-157.74633143,"UAV 3","1","1:3001:1723","FRLAV001","1:1:39:2:6:1:0","0","false","false","false","false","0"
"FRT80002","Move-To Waypoint: ""P3""","-","2026-08-09T09:01:13.000Z",21.38392840,-157.74940758,"UAV 3","1","1:3001:1542","FRT80002","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRT80005","Wait-Duration Seconds-To-Wait:60","-","2026-08-09T09:01:13.000Z",21.38083955,-157.74640867,"UAV 3","1","1:3001:1570","FRT80005","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRM113006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:13.000Z",21.38244280,-157.74659027,"UAV 3","1","1:3001:1662","FRM113006","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRTRK2001","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:13.000Z",21.38737893,-157.74515063,"UAV 3","1","1:3001:1728","FRTRK2001","1:1:225:7:12:8:0","0","false","false","false","false","0"
"FRM109002","Move-To Waypoint: ""P11""","-","2026-08-09T09:01:13.000Z",21.38998283,-157.74084085,"UAV 3","1","1:3001:1702","FRM109002","1:1:225:4:3:6:0","0","false","false","false","false","0"
"FRTRK2004","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:13.000Z",21.38731890,-157.74504520,"UAV 3","1","1:3001:1481","FRTRK2004","1:1:225:7:12:8:0","0","false","false","false","false","0"
"FRT69001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:13.000Z",21.38183731,-157.74460031,"UAV 3","1","1:3001:1530","FRT69001","1:1:45:1:2:1:0","0","false","false","false","false","0"
"FRT80006","Move-To Waypoint: ""P3""","-","2026-08-09T09:01:13.000Z",21.38427287,-157.74978282,"UAV 3","1","1:3001:1679","FRT80006","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRMORT004","None","-","2026-08-09T09:01:13.000Z",21.39119933,-157.73718822,"UAV 3","1","1:3001:1672","FRMORT004","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRMORT003","None","-","2026-08-09T09:01:13.000Z",21.39112150,-157.73710768,"UAV 3","1","1:3001:1744","FRMORT003","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRT80004","Move-To Waypoint: ""P3""","-","2026-08-09T09:01:13.000Z",21.38430829,-157.74984483,"UAV 3","1","1:3001:1737","FRT80004","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRM113003","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:14.000Z",21.38230086,-157.74654273,"UAV 3","1","1:3001:1552","FRM113003","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRTRK2003","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:14.000Z",21.38739133,-157.74524809,"UAV 3","1","1:3001:1768","FRTRK2003","1:1:225:7:12:8:0","0","false","false","false","false","0"
"FRTRK1004","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:14.000Z",21.38745744,-157.74469643,"UAV 3","1","1:3001:1803","FRTRK1004","1:1:225:7:12:0:0","0","false","false","false","false","0"
"FRMORT002","None","-","2026-08-09T09:01:14.000Z",21.39112390,-157.73727132,"UAV 3","1","1:3001:1547","FRMORT002","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRMORT001","None","-","2026-08-09T09:01:14.000Z",21.39104607,-157.73719078,"UAV 3","1","1:3001:1588","FRMORT001","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRTRK1003","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:14.000Z",21.38738272,-157.74481172,"UAV 3","1","1:3001:1519","FRTRK1003","1:1:225:7:12:0:0","0","false","false","false","false","0"
"FRM901001","None","-","2026-08-09T09:01:14.000Z",21.39508350,-157.73707010,"UAV 3","1","1:3001:1480","FRM901001","1:1:225:28:2:2:2","0","false","false","false","false","0"
"FRAHS001","FFE-On-Location ""Location={-5499191.503627, -2251825.311346, 2309314.511859}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T09:01:14.000Z",21.39516555,-157.73718520,"UAV 3","1","1:3001:1566","FRAHS001","1:1:175:4:3:0:0","0","false","false","false","false","0"
"FRTRK1005","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:14.000Z",21.38740820,-157.74466569,"UAV 3","1","1:3001:1678","FRTRK1005","1:1:225:7:12:0:0","0","false","false","false","false","0"
"FRAHS002","FFE-On-Location ""Location={-5499132.853573, -2251193.466895, 2310064.199617}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T09:01:14.000Z",21.39524760,-157.73730031,"UAV 3","1","1:3001:1779","FRAHS002","1:1:175:4:3:0:0","0","false","false","false","false","0"
"FRTRK2002","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:14.000Z",21.38732690,-157.74512165,"UAV 3","1","1:3001:1732","FRTRK2002","1:1:225:7:12:8:0","0","false","false","false","false","0"
"FRM113007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:14.000Z",21.38247230,-157.74660525,"UAV 3","1","1:3001:1612","FRM113007","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRM113005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:14.000Z",21.38239882,-157.74657415,"UAV 3","1","1:3001:1746","FRM113005","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRT80008","Move-To Waypoint: ""P3""","-","2026-08-09T09:01:14.000Z",21.38437984,-157.74992163,"UAV 3","1","1:3001:1661","FRT80008","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRM113004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:14.000Z",21.38235880,-157.74655898,"UAV 3","1","1:3001:1759","FRM113004","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRLAV001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:14.000Z",21.38158571,-157.74633143,"UAV 3","1","1:3001:1723","FRLAV001","1:1:39:2:6:1:0","0","false","false","false","false","0"
"FRT80002","Move-To Waypoint: ""P3""","-","2026-08-09T09:01:14.000Z",21.38392840,-157.74940758,"UAV 3","1","1:3001:1542","FRT80002","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRT80005","Wait-Duration Seconds-To-Wait:60","-","2026-08-09T09:01:14.000Z",21.38083955,-157.74640867,"UAV 3","1","1:3001:1570","FRT80005","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRM113006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:14.000Z",21.38244280,-157.74659027,"UAV 3","1","1:3001:1662","FRM113006","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRTRK2001","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:14.000Z",21.38737893,-157.74515063,"UAV 3","1","1:3001:1728","FRTRK2001","1:1:225:7:12:8:0","0","false","false","false","false","0"
"FRM109002","Move-To Waypoint: ""P11""","-","2026-08-09T09:01:14.000Z",21.38998283,-157.74084085,"UAV 3","1","1:3001:1702","FRM109002","1:1:225:4:3:6:0","0","false","false","false","false","0"
"FRTRK2004","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:14.000Z",21.38731890,-157.74504520,"UAV 3","1","1:3001:1481","FRTRK2004","1:1:225:7:12:8:0","0","false","false","false","false","0"
"FRT69001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:14.000Z",21.38183731,-157.74460031,"UAV 3","1","1:3001:1530","FRT69001","1:1:45:1:2:1:0","0","false","false","false","false","0"
"FRT80006","Move-To Waypoint: ""P3""","-","2026-08-09T09:01:14.000Z",21.38427287,-157.74978282,"UAV 3","1","1:3001:1679","FRT80006","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRMORT004","None","-","2026-08-09T09:01:14.000Z",21.39119933,-157.73718822,"UAV 3","1","1:3001:1672","FRMORT004","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRMORT003","None","-","2026-08-09T09:01:14.000Z",21.39112150,-157.73710768,"UAV 3","1","1:3001:1744","FRMORT003","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRT80004","Move-To Waypoint: ""P3""","-","2026-08-09T09:01:14.000Z",21.38430829,-157.74984483,"UAV 3","1","1:3001:1737","FRT80004","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRM113003","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:15.000Z",21.38210980,-157.74652586,"UAV 3","1","1:3001:1552","FRM113003","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRTRK2003","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:15.000Z",21.38738438,-157.74519200,"UAV 3","1","1:3001:1768","FRTRK2003","1:1:225:7:12:8:0","0","false","false","false","false","0"
"FRTRK1004","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:15.000Z",21.38745159,-157.74465685,"UAV 3","1","1:3001:1803","FRTRK1004","1:1:225:7:12:0:0","0","false","false","false","false","0"
"FRMORT002","None","-","2026-08-09T09:01:15.000Z",21.39112390,-157.73727132,"UAV 3","1","1:3001:1547","FRMORT002","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRMORT001","None","-","2026-08-09T09:01:15.000Z",21.39104607,-157.73719078,"UAV 3","1","1:3001:1588","FRMORT001","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRTRK1003","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:15.000Z",21.38737628,-157.74476284,"UAV 3","1","1:3001:1519","FRTRK1003","1:1:225:7:12:0:0","0","false","false","false","false","0"
"FRM901001","None","-","2026-08-09T09:01:15.000Z",21.39508350,-157.73707010,"UAV 3","1","1:3001:1480","FRM901001","1:1:225:28:2:2:2","0","false","false","false","false","0"
"FRAHS001","FFE-On-Location ""Location={-5499191.503627, -2251825.311346, 2309314.511859}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T09:01:15.000Z",21.39516555,-157.73718520,"UAV 3","1","1:3001:1566","FRAHS001","1:1:175:4:3:0:0","0","false","false","false","false","0"
"FRTRK1005","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:15.000Z",21.38740252,-157.74462508,"UAV 3","1","1:3001:1678","FRTRK1005","1:1:225:7:12:0:0","0","false","false","false","false","0"
"FRAHS002","FFE-On-Location ""Location={-5499132.853573, -2251193.466895, 2310064.199617}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T09:01:15.000Z",21.39524760,-157.73730031,"UAV 3","1","1:3001:1779","FRAHS002","1:1:175:4:3:0:0","0","false","false","false","false","0"
"FRTRK2002","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:15.000Z",21.38731972,-157.74505954,"UAV 3","1","1:3001:1732","FRTRK2002","1:1:225:7:12:8:0","0","false","false","false","false","0"
"FRM113005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:15.000Z",21.38220831,-157.74655454,"UAV 3","1","1:3001:1746","FRM113005","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRT80008","Move-To Waypoint: ""P3""","-","2026-08-09T09:01:15.000Z",21.38451141,-157.75006816,"UAV 3","1","1:3001:1661","FRT80008","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRM113004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:15.000Z",21.38216746,-157.74654067,"UAV 3","1","1:3001:1759","FRM113004","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRLAV001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:15.000Z",21.38139345,-157.74635275,"UAV 3","1","1:3001:1723","FRLAV001","1:1:39:2:6:1:0","0","false","false","false","false","0"
"FRT80002","Move-To Waypoint: ""P3""","-","2026-08-09T09:01:15.000Z",21.38406074,-157.74955706,"UAV 3","1","1:3001:1542","FRT80002","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRT80005","Wait-Duration Seconds-To-Wait:60","-","2026-08-09T09:01:15.000Z",21.38083955,-157.74640867,"UAV 3","1","1:3001:1570","FRT80005","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRM113006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:15.000Z",21.38225221,-157.74656927,"UAV 3","1","1:3001:1662","FRM113006","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRTRK2001","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:15.000Z",21.38737138,-157.74508960,"UAV 3","1","1:3001:1728","FRTRK2001","1:1:225:7:12:8:0","0","false","false","false","false","0"
"FRTRK2004","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:15.000Z",21.38731219,-157.74498727,"UAV 3","1","1:3001:1481","FRTRK2004","1:1:225:7:12:8:0","0","false","false","false","false","0"
"FRT69001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:15.000Z",21.38173947,-157.74477863,"UAV 3","1","1:3001:1530","FRT69001","1:1:45:1:2:1:0","0","false","false","false","false","0"
"FRT80006","Move-To Waypoint: ""P3""","-","2026-08-09T09:01:15.000Z",21.38440301,-157.74993472,"UAV 3","1","1:3001:1679","FRT80006","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRMORT004","None","-","2026-08-09T09:01:15.000Z",21.39119933,-157.73718822,"UAV 3","1","1:3001:1672","FRMORT004","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRMORT003","None","-","2026-08-09T09:01:15.000Z",21.39112150,-157.73710768,"UAV 3","1","1:3001:1744","FRMORT003","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRT80004","Move-To Waypoint: ""P3""","-","2026-08-09T09:01:15.000Z",21.38444209,-157.74999279,"UAV 3","1","1:3001:1737","FRT80004","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRM113003","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:16.000Z",21.38210980,-157.74652586,"UAV 3","1","1:3001:1552","FRM113003","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRTRK2003","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:16.000Z",21.38738438,-157.74519200,"UAV 3","1","1:3001:1768","FRTRK2003","1:1:225:7:12:8:0","0","false","false","false","false","0"
"FRTRK1004","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:16.000Z",21.38745159,-157.74465685,"UAV 3","1","1:3001:1803","FRTRK1004","1:1:225:7:12:0:0","0","false","false","false","false","0"
"FRMORT002","None","-","2026-08-09T09:01:16.000Z",21.39112390,-157.73727132,"UAV 3","1","1:3001:1547","FRMORT002","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRMORT001","None","-","2026-08-09T09:01:16.000Z",21.39104607,-157.73719078,"UAV 3","1","1:3001:1588","FRMORT001","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRTRK1003","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:16.000Z",21.38737628,-157.74476284,"UAV 3","1","1:3001:1519","FRTRK1003","1:1:225:7:12:0:0","0","false","false","false","false","0"
"FRM901001","None","-","2026-08-09T09:01:16.000Z",21.39508350,-157.73707010,"UAV 3","1","1:3001:1480","FRM901001","1:1:225:28:2:2:2","0","false","false","false","false","0"
"FRAHS001","FFE-On-Location ""Location={-5499191.503627, -2251825.311346, 2309314.511859}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T09:01:16.000Z",21.39516555,-157.73718520,"UAV 3","1","1:3001:1566","FRAHS001","1:1:175:4:3:0:0","0","false","false","false","false","0"
"FRTRK1005","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:16.000Z",21.38740252,-157.74462508,"UAV 3","1","1:3001:1678","FRTRK1005","1:1:225:7:12:0:0","0","false","false","false","false","0"
"FRAHS002","FFE-On-Location ""Location={-5499132.853573, -2251193.466895, 2310064.199617}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T09:01:16.000Z",21.39524760,-157.73730031,"UAV 3","1","1:3001:1779","FRAHS002","1:1:175:4:3:0:0","0","false","false","false","false","0"
"FRTRK2002","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:16.000Z",21.38731972,-157.74505954,"UAV 3","1","1:3001:1732","FRTRK2002","1:1:225:7:12:8:0","0","false","false","false","false","0"
"FRM113005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:16.000Z",21.38220831,-157.74655454,"UAV 3","1","1:3001:1746","FRM113005","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRT80008","Move-To Waypoint: ""P3""","-","2026-08-09T09:01:16.000Z",21.38451141,-157.75006816,"UAV 3","1","1:3001:1661","FRT80008","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRM113004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:16.000Z",21.38216746,-157.74654067,"UAV 3","1","1:3001:1759","FRM113004","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRLAV001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:16.000Z",21.38139345,-157.74635275,"UAV 3","1","1:3001:1723","FRLAV001","1:1:39:2:6:1:0","0","false","false","false","false","0"
"FRT80002","Move-To Waypoint: ""P3""","-","2026-08-09T09:01:16.000Z",21.38406074,-157.74955706,"UAV 3","1","1:3001:1542","FRT80002","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRT80005","Wait-Duration Seconds-To-Wait:60","-","2026-08-09T09:01:16.000Z",21.38083955,-157.74640867,"UAV 3","1","1:3001:1570","FRT80005","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRM113006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:16.000Z",21.38225221,-157.74656927,"UAV 3","1","1:3001:1662","FRM113006","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRTRK2001","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:16.000Z",21.38737138,-157.74508960,"UAV 3","1","1:3001:1728","FRTRK2001","1:1:225:7:12:8:0","0","false","false","false","false","0"
"FRTRK2004","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:16.000Z",21.38731219,-157.74498727,"UAV 3","1","1:3001:1481","FRTRK2004","1:1:225:7:12:8:0","0","false","false","false","false","0"
"FRT69001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:16.000Z",21.38173947,-157.74477863,"UAV 3","1","1:3001:1530","FRT69001","1:1:45:1:2:1:0","0","false","false","false","false","0"
"FRT80006","Move-To Waypoint: ""P3""","-","2026-08-09T09:01:16.000Z",21.38440301,-157.74993472,"UAV 3","1","1:3001:1679","FRT80006","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRMORT004","None","-","2026-08-09T09:01:16.000Z",21.39119933,-157.73718822,"UAV 3","1","1:3001:1672","FRMORT004","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRMORT003","None","-","2026-08-09T09:01:16.000Z",21.39112150,-157.73710768,"UAV 3","1","1:3001:1744","FRMORT003","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRT80004","Move-To Waypoint: ""P3""","-","2026-08-09T09:01:16.000Z",21.38444209,-157.74999279,"UAV 3","1","1:3001:1737","FRT80004","1:1:222:1:1:1:0","0","false","false","false","false","0"
"FRM113003","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T09:01:17.000Z",21.38192112,-157.74650919,"UAV 3","1","1:3001:1552","FRM113003","1:1:225:2:3:1:0","0","false","false","false","false","0"
"FRTRK2003","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:17.000Z",21.38737715,-157.74513357,"UAV 3","1","1:3001:1768","FRTRK2003","1:1:225:7:12:8:0","0","false","false","false","false","0"
"FRTRK1004","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:17.000Z",21.38744625,-157.74462069,"UAV 3","1","1:3001:1803","FRTRK1004","1:1:225:7:12:0:0","0","false","false","false","false","0"
"FRMORT002","None","-","2026-08-09T09:01:17.000Z",21.39112390,-157.73727132,"UAV 3","1","1:3001:1547","FRMORT002","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRMORT001","None","-","2026-08-09T09:01:17.000Z",21.39104607,-157.73719078,"UAV 3","1","1:3001:1588","FRMORT001","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRTRK1003","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:17.000Z",21.38737000,-157.74471514,"UAV 3","1","1:3001:1519","FRTRK1003","1:1:225:7:12:0:0","0","false","false","false","false","0"
"FRM901001","None","-","2026-08-09T09:01:17.000Z",21.39508350,-157.73707010,"UAV 3","1","1:3001:1480","FRM901001","1:1:225:28:2:2:2","0","false","false","false","false","0"
"FRAHS001","FFE-On-Location ""Location={-5499191.503627, -2251825.311346, 2309314.511859}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T09:01:17.000Z",21.39516555,-157.73718520,"UAV 3","1","1:3001:1566","FRAHS001","1:1:175:4:3:0:0","0","false","false","false","false","0"
"FRTRK1005","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:17.000Z",21.38739710,-157.74458623,"UAV 3","1","1:3001:1678","FRTRK1005","1:1:225:7:12:0:0","0","false","false","false","false","0"
"FRAHS002","FFE-On-Location ""Location={-5499132.853573, -2251193.466895, 2310064.199617}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T09:01:17.000Z",21.39524760,-157.73730031,"UAV 3","1","1:3001:1779","FRAHS002","1:1:175:4:3:0:0","0","false","false","false","false","0"
"FRTRK2002","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T09:01:17.000Z",21.38731300,-157.74500146,"UAV 3","1","1:3001:1732","FRTRK2002","1:1:225:7:12:8:0","0","false","false","false","false","0"
